iso_code#continent#location#date#total_cases#total_deaths#new_deaths
BRA#South America#Brazil#2020-11-20#6020164.0#168613.0#552.0
BRA#South America#Brazil#2020-11-21#6052786.0#168989.0#376.0
BRA#South America#Brazil#2020-11-22#6071401.0#169183.0#194.0
BRA#South America#Brazil#2020-11-23#6087608.0#169485.0#302.0
BRA#South America#Brazil#2020-11-24#6118708.0#170115.0#630.0
BRA#South America#Brazil#2020-11-25#6166606.0#170769.0#654.0
BRA#South America#Brazil#2020-11-26#6204220.0#171460.0#691.0
BRA#South America#Brazil#2020-11-27#6238350.0#171974.0#514.0
BRA#South America#Brazil#2020-11-28#6290272.0#172561.0#587.0
BRA#South America#Brazil#2020-11-29#6314740.0#172833.0#272.0
BRA#South America#Brazil#2020-11-30#6335878.0#173120.0#287.0
BRA#South America#Brazil#2020-12-01#6386787.0#173817.0#697.0
BRA#South America#Brazil#2020-12-02#6436650.0#174515.0#698.0
BRA#South America#Brazil#2020-12-03#6487084.0#175270.0#755.0
BRA#South America#Brazil#2020-12-04#6533968.0#175964.0#694.0
BRA#South America#Brazil#2020-12-05#6577177.0#176628.0#664.0
BRA#South America#Brazil#2020-12-06#6603540.0#176941.0#313.0
BRA#South America#Brazil#2020-12-07#6623911.0#177317.0#376.0
BRA#South America#Brazil#2020-12-08#6674999.0#178159.0#842.0
BRA#South America#Brazil#2020-12-09#6728452.0#178995.0#836.0
BRA#South America#Brazil#2020-12-10#6781799.0#179765.0#770.0
BRA#South America#Brazil#2020-12-11#6836227.0#180437.0#672.0
BRA#South America#Brazil#2020-12-12#6880127.0#181123.0#686.0
BRA#South America#Brazil#2020-12-13#6901952.0#181402.0#279.0
BRA#South America#Brazil#2020-12-14#6927145.0#181835.0#433.0
BRA#South America#Brazil#2020-12-15#6970034.0#182799.0#964.0
BRA#South America#Brazil#2020-12-16#7040608.0#183735.0#936.0
BRA#South America#Brazil#2020-12-17#7110434.0#184827.0#1092.0
BRA#South America#Brazil#2020-12-18#7162978.0#185650.0#823.0
BRA#South America#Brazil#2020-12-19#7213155.0#186356.0#706.0
BRA#South America#Brazil#2020-12-20#7238600.0#186764.0#408.0
